period,stateid,value,type
2023-10-01,MI,7757.67984,Historical
2023-11-01,MI,7657.78079,Historical
2023-12-01,MI,8039.68803,Historical
2024-01-01,MI,8634.74851,Historical
2024-02-01,MI,7643.81328,Historical
2024-03-01,MI,7879.29564,Historical
2024-04-01,MI,7395.99681,Historical
2024-05-01,MI,7956.19654,Historical
2024-06-01,MI,8820.8279,Historical
2024-07-01,MI,9706.46886,Historical
2024-08-01,MI,9536.74812,Historical
2024-09-01,MI,8194.69469,Historical
2024-10-01,MI,7541.62371,Historical
2024-11-01,MI,7464.25723,Historical
2024-12-01,MI,8216.34272,Historical
2025-01-01,MI,8736.72988,Historical
2025-02-01,MI,7853.67171,Historical
2025-03-01,MI,7899.43728,Historical
2025-04-01,MI,7359.04408,Historical
2025-05-01,MI,7509.17252,Historical
2025-06-01,MI,9047.07558,Historical
2025-07-01,MI,10411.17667,Historical
2025-08-01,MI,9489.8921,Historical
2025-09-01,MI,9956.9423828125,Forecasted
2025-10-01,MI,9899.177734375,Forecasted
2025-11-01,MI,9892.458984375,Forecasted
2025-12-01,MI,10013.6904296875,Forecasted
2026-01-01,MI,10179.9560546875,Forecasted
2026-02-01,MI,9881.8662109375,Forecasted
2026-03-01,MI,9881.8662109375,Forecasted
2026-04-01,MI,9812.4697265625,Forecasted
2026-05-01,MI,9818.650390625,Forecasted
2026-06-01,MI,9901.080078125,Forecasted
2026-07-01,MI,10258.3232421875,Forecasted
2026-08-01,MI,10258.3232421875,Forecasted
2026-09-01,MI,9956.9423828125,Forecasted
2026-10-01,MI,9899.177734375,Forecasted
2026-11-01,MI,9892.458984375,Forecasted
2026-12-01,MI,10013.6904296875,Forecasted
2027-01-01,MI,10179.9560546875,Forecasted
2027-02-01,MI,9881.8662109375,Forecasted
2027-03-01,MI,9881.8662109375,Forecasted
2027-04-01,MI,9812.4697265625,Forecasted
2027-05-01,MI,9818.650390625,Forecasted
2027-06-01,MI,9901.080078125,Forecasted
2027-07-01,MI,10258.3232421875,Forecasted
2027-08-01,MI,10258.3232421875,Forecasted
2027-09-01,MI,9956.9423828125,Forecasted
2027-10-01,MI,9899.177734375,Forecasted
2027-11-01,MI,9892.458984375,Forecasted
2027-12-01,MI,10013.6904296875,Forecasted
2028-01-01,MI,10179.9560546875,Forecasted
2028-02-01,MI,9881.8662109375,Forecasted
2028-03-01,MI,9881.8662109375,Forecasted
2028-04-01,MI,9812.4697265625,Forecasted
2028-05-01,MI,9818.650390625,Forecasted
2028-06-01,MI,9901.080078125,Forecasted
2028-07-01,MI,10258.3232421875,Forecasted
2028-08-01,MI,10258.3232421875,Forecasted
2028-09-01,MI,9956.9423828125,Forecasted
2028-10-01,MI,9899.177734375,Forecasted
2028-11-01,MI,9892.458984375,Forecasted
2028-12-01,MI,10013.6904296875,Forecasted
2029-01-01,MI,10179.9560546875,Forecasted
2029-02-01,MI,9881.8662109375,Forecasted
2029-03-01,MI,9881.8662109375,Forecasted
2029-04-01,MI,9812.4697265625,Forecasted
2029-05-01,MI,9818.650390625,Forecasted
2029-06-01,MI,9901.080078125,Forecasted
2029-07-01,MI,10258.3232421875,Forecasted
2029-08-01,MI,10258.3232421875,Forecasted
2029-09-01,MI,9956.9423828125,Forecasted
2029-10-01,MI,9899.177734375,Forecasted
2029-11-01,MI,9892.458984375,Forecasted
2029-12-01,MI,10013.6904296875,Forecasted
2030-01-01,MI,10179.9560546875,Forecasted
2030-02-01,MI,9881.8662109375,Forecasted
2030-03-01,MI,9881.8662109375,Forecasted
2030-04-01,MI,9812.4697265625,Forecasted
2030-05-01,MI,9818.650390625,Forecasted
2030-06-01,MI,9901.080078125,Forecasted
2030-07-01,MI,10258.3232421875,Forecasted
2030-08-01,MI,10258.3232421875,Forecasted
2001-01-01,MN,5328.80942,Historical
2001-02-01,MN,4806.27492,Historical
2001-03-01,MN,4829.95445,Historical
2001-04-01,MN,4444.99106,Historical
2001-05-01,MN,4744.50661,Historical
2001-06-01,MN,5087.15032,Historical
2001-07-01,MN,5774.27878,Historical
2001-08-01,MN,6014.23397,Historical
2001-09-01,MN,5011.36765,Historical
2001-10-01,MN,4850.4371,Historical
2001-11-01,MN,4695.47488,Historical
2001-12-01,MN,5099.37284,Historical
2002-01-01,MN,5246.17333,Historical
2002-02-01,MN,4633.57462,Historical
2002-03-01,MN,4940.46237,Historical
2002-04-01,MN,4657.75285,Historical
2002-05-01,MN,4731.19417,Historical
2002-06-01,MN,5283.87327,Historical
2002-07-01,MN,6226.9339,Historical
2002-08-01,MN,5820.99314,Historical
2002-09-01,MN,5363.19063,Historical
2002-10-01,MN,5082.40365,Historical
2002-11-01,MN,4900.28706,Historical
2002-12-01,MN,5275.52199,Historical
2003-01-01,MN,5622.12751,Historical
2003-02-01,MN,5024.13354,Historical
2003-03-01,MN,5089.12858,Historical
2003-04-01,MN,4715.59929,Historical
2003-05-01,MN,4792.00974,Historical
2003-06-01,MN,4984.23788,Historical
2003-07-01,MN,5852.44462,Historical
2003-08-01,MN,6123.64458,Historical
2003-09-01,MN,5436.00198,Historical
2003-10-01,MN,5036.47758,Historical
2003-11-01,MN,5001.02031,Historical
2003-12-01,MN,5410.51339,Historical
2004-01-01,MN,5576.04446,Historical
2004-02-01,MN,5332.20743,Historical
2004-03-01,MN,5103.75352,Historical
2004-04-01,MN,4749.32439,Historical
2004-05-01,MN,4856.10886,Historical
2004-06-01,MN,5159.33526,Historical
2004-07-01,MN,5779.69903,Historical
2004-08-01,MN,5460.75914,Historical
2004-09-01,MN,5429.72891,Historical
2004-10-01,MN,5183.56916,Historical
2004-11-01,MN,5094.70813,Historical
2004-12-01,MN,5615.0767,Historical
2005-01-01,MN,5739.1852,Historical
2005-02-01,MN,4855.4791,Historical
2005-03-01,MN,5218.86614,Historical
2005-04-01,MN,5026.44629,Historical
2005-05-01,MN,4971.80107,Historical
2005-06-01,MN,5607.49801,Historical
2005-07-01,MN,6535.556,Historical
2005-08-01,MN,6123.69408,Historical
2005-09-01,MN,5535.00894,Historical
2005-10-01,MN,5467.92729,Historical
2005-11-01,MN,5314.97962,Historical
2005-12-01,MN,5622.61126,Historical
2006-01-01,MN,5641.44549,Historical
2006-02-01,MN,5173.76906,Historical
2006-03-01,MN,5416.53657,Historical
2006-04-01,MN,5010.95252,Historical
2006-05-01,MN,5099.74939,Historical
2006-06-01,MN,5587.27018,Historical
2006-07-01,MN,6754.73033,Historical
2006-08-01,MN,6310.74282,Historical
2006-09-01,MN,5594.64005,Historical
2006-10-01,MN,5401.7655,Historical
2006-11-01,MN,5179.9453,Historical
2006-12-01,MN,5598.38379,Historical
2007-01-01,MN,5739.45887,Historical
2007-02-01,MN,5449.31053,Historical
2007-03-01,MN,5393.62249,Historical
2007-04-01,MN,5045.62628,Historical
2007-05-01,MN,5223.24657,Historical
2007-06-01,MN,5761.74971,Historical
2007-07-01,MN,6507.23677,Historical
2007-08-01,MN,6474.45955,Historical
2007-09-01,MN,5950.29167,Historical
2007-10-01,MN,5617.67811,Historical
2007-11-01,MN,5296.12255,Historical
2007-12-01,MN,5772.3789,Historical
2008-01-01,MN,6171.38849,Historical
2008-02-01,MN,5880.7768,Historical
2008-03-01,MN,5840.98679,Historical
2008-04-01,MN,5330.82383,Historical
2008-05-01,MN,5290.48328,Historical
2008-06-01,MN,5427.15643,Historical
2008-07-01,MN,6306.07216,Historical
2008-08-01,MN,6210.02395,Historical
2008-09-01,MN,5474.7219,Historical
2008-10-01,MN,5408.27083,Historical
2008-11-01,MN,5453.3016,Historical
2008-12-01,MN,6000.13192,Historical
2009-01-01,MN,6088.66212,Historical
2009-02-01,MN,5474.64594,Historical
2009-03-01,MN,5481.45348,Historical
2009-04-01,MN,4917.63807,Historical
2009-05-01,MN,4786.63286,Historical
2009-06-01,MN,4952.82815,Historical
2009-07-01,MN,5376.82702,Historical
2009-08-01,MN,5540.18757,Historical
2009-09-01,MN,5196.42861,Historical
2009-10-01,MN,5191.45869,Historical
2009-11-01,MN,5128.57063,Historical
2009-12-01,MN,5869.12989,Historical
2010-01-01,MN,6069.56266,Historical
2010-02-01,MN,5318.27532,Historical
2010-03-01,MN,5520.25295,Historical
2010-04-01,MN,5006.96919,Historical
2010-05-01,MN,5318.92001,Historical
2010-06-01,MN,5608.07737,Historical
2010-07-01,MN,6374.93484,Historical
2010-08-01,MN,6573.89871,Historical
2010-09-01,MN,5330.95502,Historical
2010-10-01,MN,5222.11586,Historical
2010-11-01,MN,5374.14974,Historical
2010-12-01,MN,6081.59438,Historical
2011-01-01,MN,6210.97803,Historical
2011-02-01,MN,5628.61851,Historical
2011-03-01,MN,5820.37706,Historical
2011-04-01,MN,5177.26979,Historical
2011-05-01,MN,5262.66805,Historical
2011-06-01,MN,5585.65683,Historical
2011-07-01,MN,6562.5198,Historical
2011-08-01,MN,6285.13083,Historical
2011-09-01,MN,5476.03265,Historical
2011-10-01,MN,5314.14523,Historical
2011-11-01,MN,5388.46284,Historical
2011-12-01,MN,5820.84839,Historical
2012-01-01,MN,5931.05077,Historical
2012-02-01,MN,5536.44973,Historical
2012-03-01,MN,5508.27218,Historical
2012-04-01,MN,5063.35624,Historical
2012-05-01,MN,5308.49656,Historical
2012-06-01,MN,5787.06373,Historical
2012-07-01,MN,6793.56714,Historical
2012-08-01,MN,6167.494,Historical
2012-09-01,MN,5363.07811,Historical
2012-10-01,MN,5299.68425,Historical
2012-11-01,MN,5401.90476,Historical
2012-12-01,MN,5828.11742,Historical
2013-01-01,MN,6143.49209,Historical
2013-02-01,MN,5544.97535,Historical
2013-03-01,MN,5740.57158,Historical
2013-04-01,MN,5288.32212,Historical
2013-05-01,MN,5257.12051,Historical
2013-06-01,MN,5490.63068,Historical
2013-07-01,MN,6297.56992,Historical
2013-08-01,MN,6264.83478,Historical
2013-09-01,MN,5649.34302,Historical
2013-10-01,MN,5351.4011,Historical
2013-11-01,MN,5476.12012,Historical
2013-12-01,MN,6139.72171,Historical
2014-01-01,MN,6352.76742,Historical
2014-02-01,MN,5750.71109,Historical
2014-03-01,MN,5906.54437,Historical
2014-04-01,MN,5256.94091,Historical
2014-05-01,MN,5284.23055,Historical
2014-06-01,MN,5574.07251,Historical
2014-07-01,MN,5965.70671,Historical
2014-08-01,MN,6213.12128,Historical
2014-09-01,MN,5460.03375,Historical
2014-10-01,MN,5357.66242,Historical
2014-11-01,MN,5490.53655,Historical
2014-12-01,MN,6107.03947,Historical
2015-01-01,MN,6190.61597,Historical
2015-02-01,MN,5600.23657,Historical
2015-03-01,MN,5722.84559,Historical
2015-04-01,MN,5166.78027,Historical
2015-05-01,MN,5062.56775,Historical
2015-06-01,MN,5361.47731,Historical
2015-07-01,MN,6099.13463,Historical
2015-08-01,MN,5915.43896,Historical
2015-09-01,MN,5501.67271,Historical
2015-10-01,MN,5188.05073,Historical
2015-11-01,MN,5107.21286,Historical
2015-12-01,MN,5663.20054,Historical
2016-01-01,MN,5966.21365,Historical
2016-02-01,MN,5451.36526,Historical
2016-03-01,MN,5376.70223,Historical
2016-04-01,MN,4884.16732,Historical
2016-05-01,MN,5063.07731,Historical
2016-06-01,MN,5586.47132,Historical
2016-07-01,MN,6192.24948,Historical
2016-08-01,MN,6272.84037,Historical
2016-09-01,MN,5402.25632,Historical
2016-10-01,MN,5226.10873,Historical
2016-11-01,MN,5138.48662,Historical
2016-12-01,MN,5986.55337,Historical
2017-01-01,MN,6123.48689,Historical
2017-02-01,MN,5276.0637,Historical
2017-03-01,MN,5633.8646,Historical
2017-04-01,MN,5048.44391,Historical
2017-05-01,MN,5216.9784,Historical
2017-06-01,MN,5659.93091,Historical
2017-07-01,MN,6211.78986,Historical
2017-08-01,MN,5808.01629,Historical
2017-09-01,MN,5565.78169,Historical
2017-10-01,MN,5202.47757,Historical
2017-11-01,MN,5415.9016,Historical
2017-12-01,MN,5989.84454,Historical
2018-01-01,MN,6193.08413,Historical
2018-02-01,MN,5511.13927,Historical
2018-03-01,MN,5724.37939,Historical
2018-04-01,MN,5230.12202,Historical
2018-05-01,MN,5469.33035,Historical
2018-06-01,MN,5887.73922,Historical
2018-07-01,MN,6300.67302,Historical
2018-08-01,MN,6295.08928,Historical
2018-09-01,MN,5487.79225,Historical
2018-10-01,MN,5270.85889,Historical
2018-11-01,MN,5419.40175,Historical
2018-12-01,MN,5918.77243,Historical
2019-01-01,MN,6133.9946,Historical
2019-02-01,MN,5509.06775,Historical
2019-03-01,MN,5880.31651,Historical
2019-04-01,MN,5089.52755,Historical
2019-05-01,MN,5135.8215,Historical
2019-06-01,MN,5348.14006,Historical
2019-07-01,MN,6153.43177,Historical
2019-08-01,MN,5864.58798,Historical
2019-09-01,MN,5343.84545,Historical
2019-10-01,MN,5279.73799,Historical
2019-11-01,MN,5377.91802,Historical
2019-12-01,MN,5849.20482,Historical
2020-01-01,MN,5977.32664,Historical
2020-02-01,MN,5470.68547,Historical
2020-03-01,MN,5498.89471,Historical
2020-04-01,MN,4700.4044,Historical
2020-05-01,MN,4499.16446,Historical
2020-06-01,MN,5241.44688,Historical
2020-07-01,MN,6069.0921,Historical
2020-08-01,MN,5925.20127,Historical
2020-09-01,MN,4933.45266,Historical
2020-10-01,MN,5002.61513,Historical
2020-11-01,MN,5052.46576,Historical
2020-12-01,MN,5683.85656,Historical
2021-01-01,MN,5704.80751,Historical
2021-02-01,MN,5437.09644,Historical
2021-03-01,MN,5466.05,Historical
2021-04-01,MN,4907.83656,Historical
2021-05-01,MN,5115.38567,Historical
2021-06-01,MN,5955.14836,Historical
2021-07-01,MN,6293.22451,Historical
2021-08-01,MN,6236.42221,Historical
2021-09-01,MN,5273.07236,Historical
2021-10-01,MN,5196.40282,Historical
2021-11-01,MN,5221.36093,Historical
2021-12-01,MN,5782.36061,Historical
2022-01-01,MN,6110.55581,Historical
2022-02-01,MN,5475.31035,Historical
2022-03-01,MN,5666.9735,Historical
2022-04-01,MN,4997.2472,Historical
2022-05-01,MN,5140.07428,Historical
2022-06-01,MN,5515.21463,Historical
2022-07-01,MN,6183.77608,Historical
2022-08-01,MN,6030.03406,Historical
2022-09-01,MN,5384.42539,Historical
2022-10-01,MN,5031.48383,Historical
2022-11-01,MN,5209.49504,Historical
2022-12-01,MN,5890.83985,Historical
2023-01-01,MN,5908.23384,Historical
2023-02-01,MN,5265.3892,Historical
2023-03-01,MN,5623.43599,Historical
2023-04-01,MN,5012.29447,Historical
2023-05-01,MN,5151.37699,Historical
2023-06-01,MN,5796.58894,Historical
2023-07-01,MN,5939.77881,Historical
2023-08-01,MN,6201.64958,Historical
2023-09-01,MN,5375.51084,Historical
2023-10-01,MN,5149.85079,Historical
2023-11-01,MN,5170.21292,Historical
2023-12-01,MN,5621.47769,Historical
2024-01-01,MN,5853.02415,Historical
2024-02-01,MN,5212.09488,Historical
2024-03-01,MN,5304.83138,Historical
2024-04-01,MN,4830.52425,Historical
2024-05-01,MN,4997.18769,Historical
2024-06-01,MN,5246.52379,Historical
2024-07-01,MN,6008.68334,Historical
2024-08-01,MN,5832.78594,Historical
2024-09-01,MN,5386.79625,Historical
2024-10-01,MN,5085.03096,Historical
2024-11-01,MN,5046.63561,Historical
2024-12-01,MN,5757.98974,Historical
2025-01-01,MN,6049.28483,Historical
2025-02-01,MN,5424.9263,Historical
2025-03-01,MN,5423.78262,Historical
2025-04-01,MN,4896.58431,Historical
2025-05-01,MN,4982.29221,Historical
2025-06-01,MN,5422.14149,Historical
2025-07-01,MN,6317.53618,Historical
2025-08-01,MN,6004.82698,Historical
2025-09-01,MN,6059.5419921875,Forecasted
2025-10-01,MN,5998.82470703125,Forecasted
2025-11-01,MN,5992.1064453125,Forecasted
2025-12-01,MN,6048.447265625,Forecasted
2026-01-01,MN,6096.07421875,Forecasted
2026-02-01,MN,6015.2099609375,Forecasted
2026-03-01,MN,6015.2099609375,Forecasted
2026-04-01,MN,5987.875,Forecasted
2026-05-01,MN,5994.05517578125,Forecasted
2026-06-01,MN,6059.623046875,Forecasted
2026-07-01,MN,6144.6220703125,Forecasted
2026-08-01,MN,6144.6220703125,Forecasted
2026-09-01,MN,6059.5419921875,Forecasted
2026-10-01,MN,5998.82470703125,Forecasted
2026-11-01,MN,5992.1064453125,Forecasted
2026-12-01,MN,6048.447265625,Forecasted
2027-01-01,MN,6096.07421875,Forecasted
2027-02-01,MN,6015.2099609375,Forecasted
2027-03-01,MN,6015.2099609375,Forecasted
2027-04-01,MN,5987.875,Forecasted
2027-05-01,MN,5994.05517578125,Forecasted
2027-06-01,MN,6059.623046875,Forecasted
2027-07-01,MN,6144.6220703125,Forecasted
2027-08-01,MN,6144.6220703125,Forecasted
2027-09-01,MN,6059.5419921875,Forecasted
2027-10-01,MN,5998.82470703125,Forecasted
2027-11-01,MN,5992.1064453125,Forecasted
2027-12-01,MN,6048.447265625,Forecasted
2028-01-01,MN,6096.07421875,Forecasted
2028-02-01,MN,6015.2099609375,Forecasted
2028-03-01,MN,6015.2099609375,Forecasted
2028-04-01,MN,5987.875,Forecasted
2028-05-01,MN,5994.05517578125,Forecasted
2028-06-01,MN,6059.623046875,Forecasted
2028-07-01,MN,6144.6220703125,Forecasted
2028-08-01,MN,6144.6220703125,Forecasted
2028-09-01,MN,6059.5419921875,Forecasted
2028-10-01,MN,5998.82470703125,Forecasted
2028-11-01,MN,5992.1064453125,Forecasted
2028-12-01,MN,6048.447265625,Forecasted
2029-01-01,MN,6096.07421875,Forecasted
2029-02-01,MN,6015.2099609375,Forecasted
2029-03-01,MN,6015.2099609375,Forecasted
2029-04-01,MN,5987.875,Forecasted
2029-05-01,MN,5994.05517578125,Forecasted
2029-06-01,MN,6059.623046875,Forecasted
2029-07-01,MN,6144.6220703125,Forecasted
2029-08-01,MN,6144.6220703125,Forecasted
2029-09-01,MN,6059.5419921875,Forecasted
2029-10-01,MN,5998.82470703125,Forecasted
2029-11-01,MN,5992.1064453125,Forecasted
2029-12-01,MN,6048.447265625,Forecasted
2030-01-01,MN,6096.07421875,Forecasted
2030-02-01,MN,6015.2099609375,Forecasted
2030-03-01,MN,6015.2099609375,Forecasted
2030-04-01,MN,5987.875,Forecasted
2030-05-01,MN,5994.05517578125,Forecasted
2030-06-01,MN,6059.623046875,Forecasted
2030-07-01,MN,6144.6220703125,Forecasted
2030-08-01,MN,6144.6220703125,Forecasted
2001-01-01,MO,6937.6713,Historical
2001-02-01,MO,5980.7014,Historical
2001-03-01,MO,5657.21603,Historical
2001-04-01,MO,5401.29012,Historical
2001-05-01,MO,5557.42671,Historical
2001-06-01,MO,6109.1837,Historical
2001-07-01,MO,7499.82481,Historical
2001-08-01,MO,7501.99229,Historical
2001-09-01,MO,6105.23584,Historical
2001-10-01,MO,5298.72661,Historical
2001-11-01,MO,5171.72601,Historical
2001-12-01,MO,5992.16218,Historical
2002-01-01,MO,6259.94216,Historical
2002-02-01,MO,5689.78875,Historical
2002-03-01,MO,5761.92735,Historical
2002-04-01,MO,5333.69085,Historical
2002-05-01,MO,5407.51381,Historical
2002-06-01,MO,6855.53605,Historical
2002-07-01,MO,7836.8221,Historical
2002-08-01,MO,7700.01952,Historical
2002-09-01,MO,6718.83048,Historical
2002-10-01,MO,5647.45135,Historical
2002-11-01,MO,5524.74146,Historical
2002-12-01,MO,6264.36512,Historical
2003-01-01,MO,6860.6776,Historical
2003-02-01,MO,6292.76142,Historical
2003-03-01,MO,5837.50188,Historical
2003-04-01,MO,5172.50112,Historical
2003-05-01,MO,5386.14743,Historical
2003-06-01,MO,5923.36347,Historical
2003-07-01,MO,7690.87653,Historical
2003-08-01,MO,7779.98746,Historical
2003-09-01,MO,5953.237,Historical
2003-10-01,MO,5526.46377,Historical
2003-11-01,MO,5433.18536,Historical
2003-12-01,MO,6383.18495,Historical
2004-01-01,MO,6814.22689,Historical
2004-02-01,MO,6306.89046,Historical
2004-03-01,MO,5729.92328,Historical
2004-04-01,MO,5273.44593,Historical
2004-05-01,MO,5843.0895,Historical
2004-06-01,MO,6435.70299,Historical
2004-07-01,MO,7193.75516,Historical
2004-08-01,MO,6844.5558,Historical
2004-09-01,MO,6276.13035,Historical
2004-10-01,MO,5498.40129,Historical
2004-11-01,MO,5416.61612,Historical
2004-12-01,MO,6421.55824,Historical
2005-01-01,MO,6824.66218,Historical
2005-02-01,MO,5917.76593,Historical
2005-03-01,MO,5997.16118,Historical
2005-04-01,MO,5344.23772,Historical
2005-05-01,MO,5781.09717,Historical
2005-06-01,MO,7455.77966,Historical
2005-07-01,MO,8239.70235,Historical
2005-08-01,MO,8403.19222,Historical
2005-09-01,MO,7412.85194,Historical
2005-10-01,MO,6364.75205,Historical
2005-11-01,MO,5972.73699,Historical
2005-12-01,MO,7226.55461,Historical
2006-01-01,MO,6720.66461,Historical
2006-02-01,MO,6455.13261,Historical
2006-03-01,MO,6419.00014,Historical
2006-04-01,MO,5681.19777,Historical
2006-05-01,MO,6282.22425,Historical
2006-06-01,MO,7293.68632,Historical
2006-07-01,MO,8459.52244,Historical
2006-08-01,MO,8720.76284,Historical
2006-09-01,MO,6654.14035,Historical
2006-10-01,MO,6282.96674,Historical
2006-11-01,MO,6152.51588,Historical
2006-12-01,MO,6893.41606,Historical
2007-01-01,MO,7261.51238,Historical
2007-02-01,MO,7038.33106,Historical
2007-03-01,MO,6355.59889,Historical
2007-04-01,MO,5916.02388,Historical
2007-05-01,MO,6471.16889,Historical
2007-06-01,MO,7249.34729,Historical
2007-07-01,MO,8181.59968,Historical
2007-08-01,MO,9118.87192,Historical
2007-09-01,MO,7903.7338,Historical
2007-10-01,MO,6545.28174,Historical
2007-11-01,MO,6229.22441,Historical
2007-12-01,MO,7262.15607,Historical
2008-01-01,MO,7673.02122,Historical
2008-02-01,MO,7335.54427,Historical
2008-03-01,MO,6844.66694,Historical
2008-04-01,MO,6014.65554,Historical
2008-05-01,MO,6045.78103,Historical
2008-06-01,MO,7280.70345,Historical
2008-07-01,MO,8214.20816,Historical
2008-08-01,MO,8017.47466,Historical
2008-09-01,MO,6837.87333,Historical
2008-10-01,MO,6224.97462,Historical
2008-11-01,MO,6312.53206,Historical
2008-12-01,MO,7580.24071,Historical
2009-01-01,MO,7824.5787,Historical
2009-02-01,MO,6454.3722,Historical
2009-03-01,MO,6277.97323,Historical
2009-04-01,MO,5797.34891,Historical
